CDG,DT_Abert,Dia_Semana,Tipo,QTD,Produto,Categoria,Valor_Un,Valor_Total,DT_Fech
4356,30/08/2024 18:23,sexta-feira,Delivery    ,1,Hot Dog Catupiry,Hot Dog,"28,90","28,90",30/08/2024 18:50
4356,30/08/2024 18:23,sexta-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"36,90","36,90",30/08/2024 18:50
4356,30/08/2024 18:23,sexta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"23,90","23,90",30/08/2024 18:50
4359,31/08/2024 10:17,sábado,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"23,90","23,90",31/08/2024 11:20
4359,31/08/2024 10:17,sábado,Delivery    ,1,Bacon 60g,Complemento,"8,00","8,00",31/08/2024 11:20
4369,31/08/2024 12:18,sábado,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"23,90","23,90",31/08/2024 12:59
4369,31/08/2024 12:18,sábado,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"8,00","8,00",31/08/2024 12:59
4383,02/09/2024 11:03,segunda-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"30,90","30,90",02/09/2024 12:10
4383,02/09/2024 11:03,segunda-feira,Delivery    ,1,Coca-Cola Zero 350mL,Refrigerantes,"6,00","6,00",02/09/2024 12:10
4384,02/09/2024 11:04,segunda-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"36,90","36,90",02/09/2024 12:10
4384,02/09/2024 11:04,segunda-feira,Delivery    ,1,Sprite Lemon Fresh,Refrigerantes,"7,00","7,00",02/09/2024 12:10
4384,02/09/2024 11:04,segunda-feira,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"8,00","8,00",02/09/2024 12:10
4385,02/09/2024 11:31,segunda-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"36,90","36,90",02/09/2024 12:10
4385,02/09/2024 11:31,segunda-feira,Delivery    ,1,Salsicha,Complemento,"4,00","4,00",02/09/2024 12:10
4385,02/09/2024 11:31,segunda-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"23,90","23,90",02/09/2024 12:10
4385,02/09/2024 11:31,segunda-feira,Delivery    ,1,Salsicha,Complemento,"4,00","4,00",02/09/2024 12:10
4386,02/09/2024 11:52,segunda-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"30,90","30,90",02/09/2024 12:27
4402,02/09/2024 14:02,segunda-feira,Delivery    ,2,Hot Dog com Bacon e Catupiry,Hot Dog,"36,90","73,80",02/09/2024 14:25
4404,02/09/2024 15:25,segunda-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"23,90","47,80",02/09/2024 16:06
4404,02/09/2024 15:25,segunda-feira,Delivery    ,2,Salsicha,Complemento,"4,00","8,00",02/09/2024 16:06
4406,02/09/2024 15:53,segunda-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"36,90","36,90",02/09/2024 16:29
4414,02/09/2024 18:22,segunda-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"23,90","23,90",02/09/2024 18:49
4414,02/09/2024 18:22,segunda-feira,Delivery    ,2,Coca-Cola Original 200mL,Refrigerantes,"3,00","6,00",02/09/2024 18:49
4416,02/09/2024 18:43,segunda-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"23,90","23,90",02/09/2024 18:59
4428,03/09/2024 12:16,terça-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"23,90","23,90",03/09/2024 12:46
4428,03/09/2024 12:16,terça-feira,Delivery    ,1,Coca-Cola Zero 200mL,Refrigerantes,"3,00","3,00",03/09/2024 12:46
4429,03/09/2024 12:40,terça-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"23,90","23,90",03/09/2024 13:17
4429,03/09/2024 12:40,terça-feira,Delivery    ,1,Coca-Cola Original 350mL,Refrigerantes,"6,00","6,00",03/09/2024 13:17
4436,03/09/2024 13:23,terça-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"23,90","23,90",03/09/2024 13:53
4444,03/09/2024 15:06,terça-feira,Delivery    ,2,Hot Dog Nervoso,Hot Dog,"30,90","61,80",03/09/2024 16:03
4453,03/09/2024 17:26,terça-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"23,90","23,90",03/09/2024 18:04
4464,04/09/2024 10:34,quarta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"23,90","23,90",04/09/2024 11:05
4476,04/09/2024 12:52,quarta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"30,90","30,90",04/09/2024 13:22
4476,04/09/2024 12:52,quarta-feira,Delivery    ,1,Coca-Cola Original 350mL,Refrigerantes,"6,00","6,00",04/09/2024 13:22
4488,04/09/2024 15:51,quarta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"23,90","23,90",04/09/2024 16:32
4499,04/09/2024 17:39,quarta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"30,90","30,90",04/09/2024 18:21
4499,04/09/2024 17:39,quarta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"30,90","30,90",04/09/2024 18:21
4505,04/09/2024 18:34,quarta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"23,90","23,90",04/09/2024 18:48
4505,04/09/2024 18:34,quarta-feira,Delivery    ,1,Bacon 60g,Complemento,"8,00","8,00",04/09/2024 18:48
4516,05/09/2024 12:15,quinta-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"36,90","36,90",05/09/2024 13:45
4516,05/09/2024 12:15,quinta-feira,Delivery    ,2,Coca-Cola Zero 350mL,Refrigerantes,"6,00","12,00",05/09/2024 13:45
4519,05/09/2024 12:30,quinta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"30,90","30,90",05/09/2024 13:45
4519,05/09/2024 12:30,quinta-feira,Delivery    ,1,Coca-Cola Original 350mL,Refrigerantes,"6,00","6,00",05/09/2024 13:45
4527,05/09/2024 13:07,quinta-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"36,90","36,90",05/09/2024 13:45
4544,05/09/2024 16:46,quinta-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"23,90","47,80",05/09/2024 17:38
4556,05/09/2024 18:14,quinta-feira,Delivery    ,3,Hot Dog Seladinho,Hot Dog,"23,90","71,70",05/09/2024 18:51
4556,05/09/2024 18:14,quinta-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"36,90","36,90",05/09/2024 18:51
4563,06/09/2024 11:12,sexta-feira,Delivery    ,4,Hot Dog Seladinho,Hot Dog,"23,90","95,60",06/09/2024 13:41
4563,06/09/2024 11:12,sexta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"30,90","30,90",06/09/2024 13:41
4565,06/09/2024 11:28,sexta-feira,Delivery    ,1,Coca-Cola Original 200mL,Refrigerantes,"3,00","3,00",06/09/2024 13:41
4565,06/09/2024 11:28,sexta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"23,90","23,90",06/09/2024 13:41
4566,06/09/2024 11:40,sexta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"23,90","23,90",06/09/2024 13:41
4570,06/09/2024 11:56,sexta-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"36,90","36,90",06/09/2024 13:41
4572,06/09/2024 12:22,sexta-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"36,90","36,90",06/09/2024 13:41
4572,06/09/2024 12:22,sexta-feira,Delivery    ,1,Fanta Uva 350mL,Refrigerantes,"6,00","6,00",06/09/2024 13:41
4591,06/09/2024 14:02,sexta-feira,Delivery    ,2,Hot Dog Nervoso,Hot Dog,"30,90","61,80",06/09/2024 15:17
4598,06/09/2024 15:18,sexta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"30,90","30,90",06/09/2024 15:57
4598,06/09/2024 15:18,sexta-feira,Delivery    ,1,Coca-Cola Zero 350mL,Refrigerantes,"6,00","6,00",06/09/2024 15:57
4604,06/09/2024 17:12,sexta-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"23,90","47,80",06/09/2024 18:29
4604,06/09/2024 17:12,sexta-feira,Delivery    ,2,Salsicha,Complemento,"4,00","8,00",06/09/2024 18:29
4608,06/09/2024 17:33,sexta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"23,90","23,90",06/09/2024 18:29
4608,06/09/2024 17:33,sexta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"23,90","23,90",06/09/2024 18:29
4608,06/09/2024 17:33,sexta-feira,Delivery    ,1,Bacon 60g,Complemento,"8,00","8,00",06/09/2024 18:29
4609,06/09/2024 17:40,sexta-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"36,90","36,90",06/09/2024 18:30
4609,06/09/2024 17:40,sexta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"23,90","23,90",06/09/2024 18:30
4615,06/09/2024 18:07,sexta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"30,90","30,90",06/09/2024 18:30
4625,07/09/2024 11:22,sábado,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"30,90","30,90",07/09/2024 12:00
4625,07/09/2024 11:22,sábado,Delivery    ,1,Schweppes 350mL,Refrigerantes,"6,00","6,00",07/09/2024 12:00
4637,07/09/2024 12:53,sábado,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"23,90","23,90",07/09/2024 13:17
4637,07/09/2024 12:53,sábado,Delivery    ,1,Bacon 60g,Complemento,"8,00","8,00",07/09/2024 13:17
4637,07/09/2024 12:53,sábado,Delivery    ,1,Coca-Cola Zero 350mL,Refrigerantes,"6,00","6,00",07/09/2024 13:17
4641,07/09/2024 13:35,sábado,Delivery    ,2,Hot Dog Nervoso,Hot Dog,"30,90","61,80",07/09/2024 13:55
4669,09/09/2024 12:51,segunda-feira,Delivery    ,1,Boizão,Hambúrguer,"43,90","43,90",09/09/2024 13:38
4677,09/09/2024 13:05,segunda-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"23,90","23,90",09/09/2024 14:14
4677,09/09/2024 13:05,segunda-feira,Delivery    ,1,Coca-Cola Original 350mL,Refrigerantes,"6,00","6,00",09/09/2024 14:14
4680,09/09/2024 13:50,segunda-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"23,90","23,90",09/09/2024 14:14
4681,09/09/2024 13:54,segunda-feira,Delivery    ,1,Hot Dog Catupiry,Hot Dog,"28,90","28,90",09/09/2024 14:14
4689,09/09/2024 16:18,segunda-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"23,90","47,80",09/09/2024 16:46
4691,09/09/2024 17:34,segunda-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"23,90","47,80",10/09/2024 11:01
4691,09/09/2024 17:34,segunda-feira,Delivery    ,1,Boizinho,Hambúrguer,"26,90","26,90",10/09/2024 11:01
4691,09/09/2024 17:34,segunda-feira,Delivery    ,2,Sprite Lemon Fresh,Refrigerantes,"7,00","14,00",10/09/2024 11:01
4698,09/09/2024 18:45,segunda-feira,Delivery    ,2,Hot Dog Nervoso,Hot Dog,"30,90","61,80",10/09/2024 11:00
4707,10/09/2024 12:21,terça-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"23,90","47,80",10/09/2024 14:11
4707,10/09/2024 12:21,terça-feira,Delivery    ,2,Coca-Cola Zero 200mL,Refrigerantes,"3,00","6,00",10/09/2024 14:11
4713,10/09/2024 13:39,terça-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"36,90","36,90",10/09/2024 14:11
4742,11/09/2024 11:17,quarta-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"36,90","36,90",11/09/2024 11:55
4744,11/09/2024 11:41,quarta-feira,Delivery    ,3,Hot Dog Simples,Hot Dog,"20,90","62,70",11/09/2024 12:18
4747,11/09/2024 11:58,quarta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"23,90","23,90",11/09/2024 12:32
4747,11/09/2024 11:58,quarta-feira,Delivery    ,1,Bacon 60g,Complemento,"8,00","8,00",11/09/2024 12:32
4754,11/09/2024 12:44,quarta-feira,Delivery    ,1,Boizão,Hambúrguer,"43,90","43,90",11/09/2024 13:39
4757,11/09/2024 13:11,quarta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"30,90","30,90",11/09/2024 13:39
4757,11/09/2024 13:11,quarta-feira,Delivery    ,1,Bacon 60g,Complemento,"8,00","8,00",11/09/2024 13:39
4762,11/09/2024 13:35,quarta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"23,90","23,90",11/09/2024 14:00
4770,11/09/2024 16:53,quarta-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"36,90","36,90",11/09/2024 17:20
4772,11/09/2024 17:30,quarta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"23,90","23,90",11/09/2024 17:57
4779,12/09/2024 11:09,quinta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"23,90","23,90",12/09/2024 11:40
4779,12/09/2024 11:09,quinta-feira,Delivery    ,1,Salsicha,Complemento,"4,00","4,00",12/09/2024 11:40
4779,12/09/2024 11:09,quinta-feira,Delivery    ,1,Guaraná Antárctica 200mL,Refrigerantes,"3,00","3,00",12/09/2024 11:40
4781,12/09/2024 11:22,quinta-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"36,90","36,90",12/09/2024 12:05
4790,12/09/2024 12:50,quinta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"23,90","23,90",12/09/2024 14:37
4807,12/09/2024 15:08,quinta-feira,Delivery    ,1,Hot Dog Catupiry,Hot Dog,"28,90","28,90",12/09/2024 16:35
4816,12/09/2024 17:36,quinta-feira,Delivery    ,2,Hot Dog Simples,Hot Dog,"20,90","41,80",12/09/2024 18:10
4816,12/09/2024 17:36,quinta-feira,Delivery    ,2,Salsicha,Complemento,"4,00","8,00",12/09/2024 18:10
4827,13/09/2024 10:43,sexta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"23,90","23,90",13/09/2024 12:27
4828,13/09/2024 10:58,sexta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"23,90","23,90",13/09/2024 12:27
4828,13/09/2024 10:58,sexta-feira,Delivery    ,1,Coca-Cola Zero 350mL,Refrigerantes,"6,00","6,00",13/09/2024 12:27
4832,13/09/2024 11:21,sexta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"23,90","23,90",13/09/2024 12:40
4852,13/09/2024 13:47,sexta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"30,90","30,90",13/09/2024 16:26
4871,13/09/2024 18:25,sexta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"23,90","23,90",13/09/2024 18:58
4871,13/09/2024 18:25,sexta-feira,Delivery    ,1,Boizinho Salada,Hambúrguer,"28,90","28,90",13/09/2024 18:58
4879,14/09/2024 10:58,sábado,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"23,90","23,90",14/09/2024 11:35
4911,16/09/2024 17:11,segunda-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"30,90","30,90",17/09/2024 19:11
4915,16/09/2024 17:51,segunda-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"36,90","36,90",17/09/2024 19:13
4916,16/09/2024 18:17,segunda-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"24,90","24,90",17/09/2024 19:12
4916,16/09/2024 18:17,segunda-feira,Delivery    ,1,Coca-Cola Zero 350mL,Refrigerantes,"6,90","6,90",17/09/2024 19:12
4969,19/09/2024 11:53,quinta-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"24,90","49,80",19/09/2024 14:10
4974,19/09/2024 12:27,quinta-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"36,90","36,90",19/09/2024 14:10
4974,19/09/2024 12:27,quinta-feira,Delivery    ,1,Fanta Uva 350mL,Refrigerantes,"6,90","6,90",19/09/2024 14:10
4978,19/09/2024 12:42,quinta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"24,90","24,90",19/09/2024 14:10
4978,19/09/2024 12:42,quinta-feira,Delivery    ,1,Salsicha,Complemento,"4,00","4,00",19/09/2024 14:10
4986,19/09/2024 13:18,quinta-feira,Delivery    ,2,Hot Dog Nervoso,Hot Dog,"30,90","61,80",19/09/2024 14:10
4994,19/09/2024 16:05,quinta-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"36,90","36,90",19/09/2024 17:14
5000,19/09/2024 17:44,quinta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"24,90","24,90",19/09/2024 18:37
5000,19/09/2024 17:44,quinta-feira,Delivery    ,1,Salsicha,Complemento,"4,00","4,00",19/09/2024 18:37
5000,19/09/2024 17:44,quinta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"30,90","30,90",19/09/2024 18:37
5005,19/09/2024 18:12,quinta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"24,90","24,90",19/09/2024 18:38
5005,19/09/2024 18:12,quinta-feira,Delivery    ,1,Salsicha,Complemento,"4,00","4,00",19/09/2024 18:38
5008,19/09/2024 18:19,quinta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"30,90","30,90",19/09/2024 19:11
5008,19/09/2024 18:19,quinta-feira,Delivery    ,1,Bacon 60g,Complemento,"8,00","8,00",19/09/2024 19:11
5035,20/09/2024 13:49,sexta-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"36,90","36,90",20/09/2024 14:29
5032,20/09/2024 14:08,sexta-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"24,90","49,80",20/09/2024 14:09
5032,20/09/2024 14:08,sexta-feira,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"6,10","6,10",20/09/2024 14:09
5048,20/09/2024 16:17,sexta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"24,90","24,90",20/09/2024 16:39
5072,21/09/2024 12:19,sábado,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"30,90","30,90",21/09/2024 13:21
5072,21/09/2024 12:19,sábado,Delivery    ,1,Bacon 60g,Complemento,"8,00","8,00",21/09/2024 13:21
5072,21/09/2024 12:19,sábado,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"30,90","30,90",21/09/2024 13:21
5072,21/09/2024 12:19,sábado,Delivery    ,2,Coca-Cola Zero 350mL,Refrigerantes,"6,90","13,80",21/09/2024 13:21
5075,21/09/2024 12:34,sábado,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"24,90","24,90",21/09/2024 13:21
5080,23/09/2024 10:06,segunda-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"36,90","36,90",23/09/2024 10:40
5081,23/09/2024 10:26,segunda-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"24,90","24,90",23/09/2024 11:46
5081,23/09/2024 10:26,segunda-feira,Delivery    ,1,Coca-Cola Zero 200mL,Refrigerantes,"3,00","3,00",23/09/2024 11:46
5082,23/09/2024 10:26,segunda-feira,Delivery    ,1,Boizinho,Hambúrguer,"26,90","26,90",23/09/2024 11:46
5082,23/09/2024 10:42,segunda-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"24,90","49,80",23/09/2024 11:46
5082,23/09/2024 10:42,segunda-feira,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"6,10","6,10",23/09/2024 11:46
5084,23/09/2024 12:08,segunda-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"36,90","36,90",23/09/2024 12:55
5111,24/09/2024 12:36,terça-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"36,90","36,90",24/09/2024 14:07
5111,24/09/2024 12:36,terça-feira,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"9,00","9,00",24/09/2024 14:07
5113,24/09/2024 13:55,terça-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"24,90","24,90",24/09/2024 14:48
5116,24/09/2024 16:03,terça-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"24,90","24,90",24/09/2024 16:33
5120,24/09/2024 18:14,terça-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"36,90","36,90",24/09/2024 18:36
5132,25/09/2024 11:45,quarta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"30,90","30,90",25/09/2024 12:31
5136,25/09/2024 12:20,quarta-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"36,90","36,90",25/09/2024 13:35
5136,25/09/2024 12:20,quarta-feira,Delivery    ,1,Fanta Uva 350mL,Refrigerantes,"6,90","6,90",25/09/2024 13:35
5147,25/09/2024 15:43,quarta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"24,90","24,90",25/09/2024 16:15
5147,25/09/2024 15:43,quarta-feira,Delivery    ,1,Coca-Cola Zero 350mL,Refrigerantes,"6,90","6,90",25/09/2024 16:15
5148,25/09/2024 15:59,quarta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"24,90","24,90",25/09/2024 16:24
5148,25/09/2024 15:59,quarta-feira,Delivery    ,1,Hot Dog Catupiry,Hot Dog,"28,90","28,90",25/09/2024 16:24
5148,25/09/2024 15:59,quarta-feira,Delivery    ,1,Guaraná Antárctica 600mL,Refrigerantes,"9,00","9,00",25/09/2024 16:24
5151,25/09/2024 16:55,quarta-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"36,90","36,90",26/09/2024 12:19
5155,25/09/2024 18:29,quarta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"30,90","30,90",26/09/2024 12:19
5155,25/09/2024 18:29,quarta-feira,Delivery    ,1,Boizinho Salada,Hambúrguer,"28,90","28,90",26/09/2024 12:19
5168,26/09/2024 12:19,quinta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"24,90","24,90",26/09/2024 13:14
5168,26/09/2024 12:19,quinta-feira,Delivery    ,1,Coca-Cola Zero 350mL,Refrigerantes,"6,90","6,90",26/09/2024 13:14
5179,26/09/2024 14:11,quinta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"30,90","30,90",26/09/2024 15:00
5179,26/09/2024 14:11,quinta-feira,Delivery    ,1,Coca-Cola Zero 350mL,Refrigerantes,"6,90","6,90",26/09/2024 15:00
5181,26/09/2024 14:39,quinta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"24,90","24,90",26/09/2024 15:00
5181,26/09/2024 14:39,quinta-feira,Delivery    ,1,Coca-Cola Zero 350mL,Refrigerantes,"6,90","6,90",26/09/2024 15:00
5216,27/09/2024 13:15,sexta-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"36,90","36,90",27/09/2024 13:52
5222,27/09/2024 14:21,sexta-feira,Delivery    ,1,Hot Dog Catupiry,Hot Dog,"28,90","28,90",27/09/2024 14:43
5229,27/09/2024 17:35,sexta-feira,Delivery    ,3,Hot Dog Nervoso,Hot Dog,"30,90","92,70",28/09/2024 11:24
5229,27/09/2024 17:35,sexta-feira,Delivery    ,2,Coca-Cola Original 600mL,Refrigerantes,"9,00","18,00",28/09/2024 11:24
5232,27/09/2024 18:19,sexta-feira,Delivery    ,1,Boizinho Caipira,Hambúrguer,"31,90","31,90",28/09/2024 11:24
5232,27/09/2024 18:19,sexta-feira,Delivery    ,1,Coca-Cola Zero 350mL,Refrigerantes,"6,90","6,90",28/09/2024 11:24
5241,28/09/2024 11:07,sábado,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"30,90","30,90",30/09/2024 09:41
5241,28/09/2024 11:07,sábado,Delivery    ,2,Coca-Cola Original 600mL,Refrigerantes,"9,00","18,00",30/09/2024 09:41
5241,28/09/2024 11:07,sábado,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"36,90","36,90",30/09/2024 09:41
5251,28/09/2024 12:55,sábado,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"30,90","30,90",30/09/2024 09:41
5274,30/09/2024 16:46,segunda-feira,Delivery    ,1,Hot Dog Catupiry,Hot Dog,"28,90","28,90",30/09/2024 17:51
5278,30/09/2024 18:25,segunda-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"24,90","24,90",30/09/2024 18:43
5278,30/09/2024 18:25,segunda-feira,Delivery    ,1,Coca-Cola Zero 350mL,Refrigerantes,"6,90","6,90",30/09/2024 18:43
5293,01/10/2024 12:28,terça-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"36,90","36,90",01/10/2024 13:13
5297,01/10/2024 14:07,terça-feira,Delivery    ,1,Hot Dog Simples,Hot Dog,"20,90","20,90",01/10/2024 15:05
5297,01/10/2024 14:07,terça-feira,Delivery    ,1,Coca-Cola Original 200mL,Refrigerantes,"3,00","3,00",01/10/2024 15:05
5315,02/10/2024 10:11,quarta-feira,Delivery    ,1,Boizinho Bacon,Hambúrguer,"34,90","34,90",02/10/2024 10:38
5365,03/10/2024 12:27,quinta-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"36,90","36,90",03/10/2024 13:13
5383,03/10/2024 16:23,quinta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"24,90","24,90",03/10/2024 18:10
5385,03/10/2024 17:04,quinta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"24,90","24,90",03/10/2024 18:10
5389,03/10/2024 17:52,quinta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"30,90","30,90",03/10/2024 18:40
5389,03/10/2024 17:52,quinta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"30,90","30,90",03/10/2024 18:40
5409,04/10/2024 11:25,sexta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"30,90","30,90",04/10/2024 12:25
5434,04/10/2024 13:55,sexta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"30,90","30,90",04/10/2024 14:30
5434,04/10/2024 13:55,sexta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"30,90","30,90",04/10/2024 14:30
5467,05/10/2024 12:57,sábado,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"30,90","30,90",05/10/2024 13:35
5467,05/10/2024 12:57,sábado,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"9,00","9,00",05/10/2024 13:35
5481,07/10/2024 12:28,segunda-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"36,90","36,90",07/10/2024 12:58
5481,07/10/2024 12:28,segunda-feira,Delivery    ,1,Fanta Uva 350mL,Refrigerantes,"6,90","6,90",07/10/2024 12:58
5484,07/10/2024 13:07,segunda-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"24,90","24,90",07/10/2024 13:42
5484,07/10/2024 13:07,segunda-feira,Delivery    ,1,Guaraná Antárctica 350mL,Refrigerantes,"6,90","6,90",07/10/2024 13:42
5514,08/10/2024 12:28,terça-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"24,90","24,90",08/10/2024 13:15
5514,08/10/2024 12:28,terça-feira,Delivery    ,1,Bacon 60g,Complemento,"8,00","8,00",08/10/2024 13:15
5521,08/10/2024 13:05,terça-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"24,90","24,90",08/10/2024 13:35
